GII Rank (2021),Gender Inequality Index (1990),Gender Inequality Index (1991),Gender Inequality Index (1992),Gender Inequality Index (1993),Gender Inequality Index (1994),Gender Inequality Index (1995),Gender Inequality Index (1996),Gender Inequality Index (1997),Gender Inequality Index (1998),Gender Inequality Index (1999),Gender Inequality Index (2000),Gender Inequality Index (2001),Gender Inequality Index (2002),Gender Inequality Index (2003),Gender Inequality Index (2004),Gender Inequality Index (2005),Gender Inequality Index (2006),Gender Inequality Index (2007),Gender Inequality Index (2008),Gender Inequality Index (2009),Gender Inequality Index (2010),Gender Inequality Index (2011),Gender Inequality Index (2012),Gender Inequality Index (2013),Gender Inequality Index (2014),Gender Inequality Index (2015),Gender Inequality Index (2016),Gender Inequality Index (2017),Gender Inequality Index (2018),Gender Inequality Index (2019),Gender Inequality Index (2020),Gender Inequality Index (2021),"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)","Maternal Mortality Ratio (deaths per 100,000 live births) (1991)","Maternal Mortality Ratio (deaths per 100,000 live births) (1992)","Maternal Mortality Ratio (deaths per 100,000 live births) (1993)","Maternal Mortality Ratio (deaths per 100,000 live births) (1994)","Maternal Mortality Ratio (deaths per 100,000 live births) (1995)","Maternal Mortality Ratio (deaths per 100,000 live births) (1996)","Maternal Mortality Ratio (deaths per 100,000 live births) (1997)","Maternal Mortality Ratio (deaths per 100,000 live births) (1998)","Maternal Mortality Ratio (deaths per 100,000 live births) (1999)","Maternal Mortality Ratio (deaths per 100,000 live births) (2000)","Maternal Mortality Ratio (deaths per 100,000 live births) (2001)","Maternal Mortality Ratio (deaths per 100,000 live births) (2002)","Maternal Mortality Ratio (deaths per 100,000 live births) (2003)","Maternal Mortality Ratio (deaths per 100,000 live births) (2004)","Maternal Mortality Ratio (deaths per 100,000 live births) (2005)","Maternal Mortality Ratio (deaths per 100,000 live births) (2006)","Maternal Mortality Ratio (deaths per 100,000 live births) (2007)","Maternal Mortality Ratio (deaths per 100,000 live births) (2008)","Maternal Mortality Ratio (deaths per 100,000 live births) (2009)","Maternal Mortality Ratio (deaths per 100,000 live births) (2010)","Maternal Mortality Ratio (deaths per 100,000 live births) (2011)","Maternal Mortality Ratio (deaths per 100,000 live births) (2012)","Maternal Mortality Ratio (deaths per 100,000 live births) (2013)","Maternal Mortality Ratio (deaths per 100,000 live births) (2014)","Maternal Mortality Ratio (deaths per 100,000 live births) (2015)","Maternal Mortality Ratio (deaths per 100,000 live births) (2016)","Maternal Mortality Ratio (deaths per 100,000 live births) (2017)","Maternal Mortality Ratio (deaths per 100,000 live births) (2018)","Maternal Mortality Ratio (deaths per 100,000 live births) (2019)","Maternal Mortality Ratio (deaths per 100,000 live births) (2020)","Maternal Mortality Ratio (deaths per 100,000 live births) (2021)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)","Labour force participation rate, female (% ages 15 and older) (1990)","Labour force participation rate, female (% ages 15 and older) (1991)","Labour force participation rate, female (% ages 15 and older) (1992)","Labour force participation rate, female (% ages 15 and older) (1993)","Labour force participation rate, female (% ages 15 and older) (1994)","Labour force participation rate, female (% ages 15 and older) (1995)","Labour force participation rate, female (% ages 15 and older) (1996)","Labour force participation rate, female (% ages 15 and older) (1997)","Labour force participation rate, female (% ages 15 and older) (1998)","Labour force participation rate, female (% ages 15 and older) (1999)","Labour force participation rate, female (% ages 15 and older) (2000)","Labour force participation rate, female (% ages 15 and older) (2001)","Labour force participation rate, female (% ages 15 and older) (2002)","Labour force participation rate, female (% ages 15 and older) (2003)","Labour force participation rate, female (% ages 15 and older) (2004)","Labour force participation rate, female (% ages 15 and older) (2005)","Labour force participation rate, female (% ages 15 and older) (2006)","Labour force participation rate, female (% ages 15 and older) (2007)","Labour force participation rate, female (% ages 15 and older) (2008)","Labour force participation rate, female (% ages 15 and older) (2009)","Labour force participation rate, female (% ages 15 and older) (2010)","Labour force participation rate, female (% ages 15 and older) (2011)","Labour force participation rate, female (% ages 15 and older) (2012)","Labour force participation rate, female (% ages 15 and older) (2013)","Labour force participation rate, female (% ages 15 and older) (2014)","Labour force participation rate, female (% ages 15 and older) (2015)","Labour force participation rate, female (% ages 15 and older) (2016)","Labour force participation rate, female (% ages 15 and older) (2017)","Labour force participation rate, female (% ages 15 and older) (2018)","Labour force participation rate, female (% ages 15 and older) (2019)","Labour force participation rate, female (% ages 15 and older) (2020)","Labour force participation rate, female (% ages 15 and older) (2021)","Labour force participation rate, male (% ages 15 and older) (1990)","Labour force participation rate, male (% ages 15 and older) (1991)","Labour force participation rate, male (% ages 15 and older) (1992)","Labour force participation rate, male (% ages 15 and older) (1993)","Labour force participation rate, male (% ages 15 and older) (1994)","Labour force participation rate, male (% ages 15 and older) (1995)","Labour force participation rate, male (% ages 15 and older) (1996)","Labour force participation rate, male (% ages 15 and older) (1997)","Labour force participation rate, male (% ages 15 and older) (1998)","Labour force participation rate, male (% ages 15 and older) (1999)","Labour force participation rate, male (% ages 15 and older) (2000)","Labour force participation rate, male (% ages 15 and older) (2001)","Labour force participation rate, male (% ages 15 and older) (2002)","Labour force participation rate, male (% ages 15 and older) (2003)","Labour force participation rate, male (% ages 15 and older) (2004)","Labour force participation rate, male (% ages 15 and older) (2005)","Labour force participation rate, male (% ages 15 and older) (2006)","Labour force participation rate, male (% ages 15 and older) (2007)","Labour force participation rate, male (% ages 15 and older) (2008)","Labour force participation rate, male (% ages 15 and older) (2009)","Labour force participation rate, male (% ages 15 and older) (2010)","Labour force participation rate, male (% ages 15 and older) (2011)","Labour force participation rate, male (% ages 15 and older) (2012)","Labour force participation rate, male (% ages 15 and older) (2013)","Labour force participation rate, male (% ages 15 and older) (2014)","Labour force participation rate, male (% ages 15 and older) (2015)","Labour force participation rate, male (% ages 15 and older) (2016)","Labour force participation rate, male (% ages 15 and older) (2017)","Labour force participation rate, male (% ages 15 and older) (2018)","Labour force participation rate, male (% ages 15 and older) (2019)","Labour force participation rate, male (% ages 15 and older) (2020)","Labour force participation rate, male (% ages 15 and older) (2021)"
116.0,0.679,0.681,0.681,0.675,0.666,0.654,0.64,0.633,0.629,0.628,0.602,0.599,0.595,0.58,0.574,0.571,0.562,0.531,0.531,0.513,0.51,0.507,0.504,0.501,0.493,0.484,0.475,0.47,0.466,0.464,0.466,0.461,879.0,836.0,804.0,774.0,741.0,699.0,662.0,605.0,559.0,519.0,488.0,456.0,430.0,404.0,378.0,351.0,326.0,303.0,284.0,265.0,248.0,232.0,215.0,202.0,189.0,178.0,168.0,160.0,160.0,160.0,160.0,160.0,82.908,89.996,93.565,87.136,77.826,64.868,52.339,49.984,51.268,53.376,54.402,57.032,54.921,51.36,48.923,49.134,48.537,47.897,46.679,46.735,49.316,50.984,52.85,53.473,52.125,49.999,48.646,48.05,47.823,46.894,46.341,45.453,76.703,76.535,76.398,76.381,78.446,78.148,78.022,77.97,77.878,77.441,76.479,81.869,79.87,77.749,75.506,75.212,74.932,74.671,76.031,77.377,81.273,81.844,78.357,74.4,74.387,73.416,75.915,76.421,76.261,76.116,73.806,73.96,81.727,81.741,81.753,81.755,81.417,81.48,81.507,81.516,81.532,81.609,80.967,85.418,85.552,85.721,85.927,86.829,87.695,88.532,87.842,87.156,88.582,89.395,88.071,86.592,86.744,86.356,88.075,86.853,86.781,86.707,85.793,85.918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,203.0,192.0,184.0,175.0,168.0,161.0,154.0,148.0,141.0,136.0,131.0,127.0,124.0,121.0,119.0,117.0,115.0,115.0,113.0,112.0,110.0,107.0,104.0,100.0,97.0,94.0,92.0,92.0,92.0,92.0,92.0,59.382,55.867,51.23,46.636,44.881,44.059,45.333,45.342,45.91,45.907,44.063,42.862,41.494,40.377,41.023,41.149,41.862,43.462,44.76,44.813,44.653,45.192,44.464,43.988,43.368,43.365,43.56,43.559,43.797,43.123,41.865,40.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.441,75.844,70.744,69.943,67.982,68.964,67.828,69.993,71.388,72.675,71.544,67.656,63.815,60.864,58.225,55.716,53.323,50.696,49.141,47.745,46.161,45.142,43.438,42.27,41.802,41.586,41.64,41.163,40.66,40.289,39.388,38.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,0.298,0.29,0.28,0.265,0.256,0.249,0.244,0.236,0.219,0.212,0.17,0.161,0.158,0.159,0.097,0.1,0.104,0.107,0.114,0.113,0.113,0.113,0.108,0.108,0.1,0.096,0.086,0.08,0.078,0.078,0.07,0.067,25.0,24.0,22.0,21.0,20.0,20.0,20.0,19.0,18.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,14.0,15.0,15.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,4.081,3.694,3.412,2.796,2.527,2.306,2.145,2.041,1.971,1.895,1.81,1.71,1.615,1.538,1.493,1.74,2.073,2.292,2.461,2.472,2.789,2.966,3.167,3.226,3.174,2.987,2.838,2.473,2.363,2.387,2.371,2.211,46.721,46.868,46.853,46.814,47.581,48.156,48.655,49.55,46.843,47.403,49.183,49.81,50.231,49.319,50.55,50.63,50.872,50.789,50.502,49.678,49.895,50.081,50.299,50.621,51.803,52.296,52.516,53.029,53.137,53.737,53.072,53.391,73.602,74.628,75.232,75.273,75.927,76.03,75.865,75.739,74.705,74.09,74.228,74.202,74.913,74.701,75.049,74.67,74.355,74.265,73.595,73.027,72.958,73.093,73.22,73.264,74.09,74.106,73.942,73.987,73.636,73.456,72.602,72.448
74.0,0.591,0.584,0.578,0.587,0.593,0.597,0.592,0.581,0.571,0.564,0.56,0.557,0.554,0.555,0.552,0.36,0.355,0.354,0.298,0.231,0.225,0.216,0.232,0.216,0.319,0.316,0.296,0.258,0.253,0.225,0.204,0.305,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,27.376,23.634,23.011,27.393,30.708,32.943,30.568,25.477,21.391,19.326,18.084,17.741,17.514,18.085,17.589,16.735,16.183,15.467,14.837,13.923,12.334,10.236,8.968,8.318,7.908,7.146,6.652,6.248,5.85,5.998,5.934,5.638,43.837,44.18,44.167,44.434,44.582,44.005,44.289,44.688,45.091,45.858,46.042,46.357,46.446,45.526,45.873,46.237,46.696,47.166,47.632,48.083,48.51,48.881,49.233,49.563,49.866,50.142,50.381,50.73,50.579,50.526,45.963,47.428,81.223,81.04,80.686,80.517,80.305,79.763,79.733,79.76,79.834,80.163,80.154,80.155,79.999,79.267,80.023,80.796,81.723,82.655,83.569,84.446,85.266,85.976,86.639,87.252,87.806,88.299,88.715,88.804,88.566,88.395,82.194,83.804
120.0,,,,,,,,,0.595,0.591,0.587,0.581,0.57,0.564,0.56,0.554,0.545,0.541,0.536,0.531,0.524,0.517,0.509,0.503,0.495,0.488,0.477,0.471,0.469,0.468,0.466,0.478,835.0,795.0,767.0,739.0,709.0,682.0,655.0,626.0,599.0,570.0,544.0,517.0,491.0,465.0,437.0,410.0,385.0,360.0,336.0,314.0,292.0,272.0,254.0,238.0,223.0,209.0,196.0,185.0,185.0,185.0,185.0,185.0,102.956,106.594,107.339,110.586,108.949,107.335,105.201,102.839,100.972,101.944,100.814,98.236,93.236,90.418,91.629,89.72,90.592,92.487,91.877,91.405,89.213,87.866,85.731,84.443,81.074,80.232,79.141,78.08,77.021,76.164,74.572,73.175,80.945,80.886,80.774,80.646,80.43,80.254,80.029,79.802,79.573,79.342,79.109,78.875,78.64,78.403,78.164,77.923,77.678,77.43,77.181,76.928,76.673,76.532,76.398,76.273,76.164,76.07,75.99,75.919,75.862,75.827,75.028,74.785,82.634,82.632,82.627,82.62,82.603,82.584,82.41,82.235,82.059,81.881,81.702,81.523,81.343,81.161,80.978,80.793,80.605,80.415,80.223,80.029,79.833,79.704,79.566,79.419,79.274,79.132,78.992,78.852,78.723,78.635,77.967,78.093
108.0,,,,,,,,,,,,,,,,,,0.422,0.42,0.444,0.445,0.452,0.453,0.458,0.462,0.464,0.464,0.462,0.434,0.432,0.433,0.432,50.0,44.0,40.0,36.0,33.0,31.0,30.0,29.0,28.0,28.0,28.0,27.0,26.0,25.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,25.0,25.0,27.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,50.796,46.595,42.976,38.534,34.863,32.297,30.998,29.328,27.783,26.534,25.208,24.652,24.306,23.654,22.694,21.718,21.092,20.635,20.667,20.755,21.467,21.751,21.922,21.938,22.059,21.994,21.926,21.759,21.299,20.896,20.489,20.306,19.077,19.336,19.449,19.596,19.752,19.919,19.825,19.917,19.977,20.117,20.207,20.052,19.954,19.907,19.863,20.044,20.289,20.545,20.693,20.804,20.913,21.039,21.099,21.084,21.076,21.132,21.271,21.411,21.612,21.885,20.624,20.75,72.128,71.808,70.64,70.041,69.642,69.317,68.517,68.563,68.326,68.489,68.509,68.123,67.863,67.669,67.165,66.337,65.711,65.108,64.367,63.648,63.305,63.824,64.331,64.758,65.216,65.713,65.846,65.913,66.127,66.635,64.146,64.332
164.0,,,,,,,,,,,0.685,0.685,0.688,0.682,0.71,0.668,0.666,0.664,0.662,0.66,0.657,0.666,0.66,0.658,0.657,0.66,0.655,0.655,0.645,0.642,0.65,0.648,1180.0,1190.0,1260.0,1400.0,1330.0,1430.0,1190.0,1080.0,990.0,930.0,894.0,913.0,1010.0,878.0,837.0,816.0,782.0,754.0,738.0,724.0,708.0,694.0,683.0,674.0,688.0,691.0,661.0,661.0,661.0,661.0,661.0,661.0,165.303,165.178,161.678,159.277,156.104,155.297,154.082,150.837,150.734,148.866,144.876,143.276,141.184,143.277,142.53,144.336,146.705,149.277,148.382,148.219,146.546,144.7,142.457,142.455,141.714,140.428,137.119,133.981,131.507,128.605,126.41,123.38,71.24,71.279,71.352,71.444,71.522,71.541,71.582,71.616,71.639,71.668,71.732,71.698,71.682,71.685,71.69,71.677,71.654,71.633,71.616,71.611,71.629,71.643,71.672,71.717,71.776,71.848,71.918,71.998,72.087,72.182,68.782,69.782,84.151,84.039,83.828,83.561,83.335,83.272,83.146,83.034,82.958,82.861,82.671,82.755,82.786,82.768,82.747,82.772,82.831,82.881,82.924,82.931,82.874,82.827,82.74,82.608,82.436,82.231,82.034,81.812,81.567,81.309,79.214,79.717
61.0,,,,,,,,,,,,,,,,0.325,0.286,0.28,0.276,0.275,0.28,0.289,0.243,0.252,0.26,0.267,0.268,0.264,0.262,0.26,0.259,0.259,98.0,91.0,86.0,82.0,80.0,77.0,75.0,74.0,72.0,71.0,70.0,68.0,66.0,64.0,61.0,57.0,55.0,53.0,52.0,53.0,53.0,56.0,55.0,58.0,63.0,70.0,73.0,72.0,72.0,72.0,72.0,72.0,14.348,12.396,11.257,10.167,9.675,9.609,10.051,10.578,11.027,11.601,12.221,8.01,4.817,5.062,5.234,5.481,5.441,5.453,5.394,5.389,5.986,6.572,6.997,7.573,7.663,7.616,7.506,7.347,7.152,7.054,7.011,6.93,28.973,29.24,29.547,29.877,30.206,30.523,30.836,31.124,31.398,31.678,31.97,32.261,32.559,32.85,33.112,33.337,33.506,33.637,33.736,33.819,33.895,33.897,33.897,33.895,33.887,33.873,33.916,33.971,34.035,34.111,33.791,34.119,62.319,62.293,62.25,62.196,62.138,62.082,62.037,61.994,61.949,61.898,61.838,61.765,61.685,61.602,61.524,61.454,61.404,61.363,61.327,61.295,61.263,61.245,61.228,61.211,61.191,61.165,61.109,61.043,60.97,60.893,60.323,60.969
91.0,0.477,0.47,0.463,0.461,0.462,0.462,0.457,0.453,0.447,0.442,0.437,0.438,0.435,0.409,0.402,0.39,0.406,0.398,0.396,0.389,0.392,0.386,0.401,0.398,0.398,0.394,0.395,0.394,0.394,0.392,0.391,0.381,74.0,70.0,68.0,69.0,75.0,79.0,84.0,88.0,90.0,89.0,86.0,86.0,90.0,92.0,89.0,83.0,82.0,87.0,93.0,100.0,109.0,116.0,116.0,108.0,104.0,115.0,117.0,117.0,117.0,117.0,117.0,117.0,102.691,98.744,94.68,91.658,87.175,84.444,75.785,69.482,62.849,58.654,57.579,59.389,55.522,52.936,50.923,47.153,45.694,45.207,42.173,41.246,40.43,39.74,39.099,38.761,40.487,39.705,39.327,38.726,38.533,38.493,37.408,36.918,48.242,48.302,48.815,49.335,49.857,50.378,50.905,51.427,51.947,52.469,52.996,53.521,54.36,55.196,56.027,56.852,57.673,58.49,59.305,60.117,60.93,61.744,64.535,63.365,63.699,64.032,64.363,64.693,64.773,65.079,62.769,63.158,78.66,78.504,78.197,77.898,77.596,77.289,76.988,76.675,76.355,76.034,75.717,75.395,75.128,74.86,74.585,74.306,74.024,73.741,73.458,73.177,72.903,72.632,73.722,75.392,75.573,75.753,75.932,76.11,76.679,74.113,73.189,73.228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.884,6.934,6.874,6.604,6.554,6.371,6.603,6.756,6.583,6.725,6.663,6.239,5.686,5.014,5.088,4.979,4.381,4.093,3.936,4.766,3.669,4.308,3.601,3.203,3.502,3.089,3.587,3.136,3.455,3.151,3.052,3.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,0.469,0.473,0.477,0.474,0.467,0.473,0.468,0.461,0.447,0.459,0.462,0.46,0.459,0.456,0.445,0.435,0.433,0.415,0.411,0.414,0.416,0.407,0.409,0.395,0.387,0.389,0.376,0.372,0.378,0.385,0.384,0.383,80.0,79.0,76.0,77.0,69.0,73.0,67.0,61.0,61.0,56.0,56.0,53.0,50.0,50.0,48.0,45.0,47.0,43.0,42.0,41.0,38.0,38.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,30.326,29.203,28.824,28.568,28.627,28.573,27.905,27.737,27.34,28.807,29.89,30.526,29.116,27.621,26.445,24.358,22.521,21.999,21.126,22.68,23.3,22.52,22.038,20.249,18.194,16.9,16.438,16.073,15.892,15.957,15.854,15.65,45.128,40.969,36.866,37.621,37.838,35.536,35.424,35.2,41.272,37.594,36.286,36.044,35.806,35.57,35.337,35.105,34.873,34.642,34.412,34.181,33.95,33.941,32.654,34.981,34.241,35.403,35.344,36.199,33.221,32.945,30.778,30.897,77.591,76.999,76.27,75.769,76.243,74.279,75.492,75.464,76.592,77.355,75.257,75.14,75.027,74.919,74.814,74.71,74.603,74.498,74.393,74.284,74.171,73.421,74.306,74.06,73.895,73.874,74.136,73.795,72.367,71.528,68.287,68.495
144.0,0.589,0.588,0.587,0.585,0.584,0.583,0.583,0.583,0.582,0.582,0.585,0.588,0.59,0.574,0.574,0.576,0.576,0.562,0.559,0.561,0.558,0.557,0.554,0.556,0.555,0.558,0.558,0.56,0.559,0.557,0.557,0.557,599.0,593.0,594.0,596.0,598.0,597.0,594.0,593.0,600.0,601.0,614.0,633.0,653.0,671.0,680.0,679.0,668.0,652.0,623.0,607.0,594.0,585.0,586.0,583.0,579.0,574.0,559.0,544.0,544.0,544.0,544.0,544.0,85.521,85.284,83.229,81.419,80.669,79.328,80.871,81.601,79.552,77.535,78.348,79.781,79.977,83.677,81.668,84.644,86.041,89.846,89.497,86.622,84.065,84.642,88.278,90.941,90.337,90.797,93.332,93.831,92.029,91.187,89.727,89.568,67.12,67.042,66.961,66.901,66.888,66.933,67.034,67.168,67.32,67.478,66.823,66.138,65.436,64.719,63.993,63.262,62.527,61.786,61.037,60.281,59.516,58.744,57.963,57.175,57.255,57.36,57.407,57.479,57.561,57.64,55.554,56.071,83.794,83.17,82.527,81.868,81.213,80.58,80.211,79.855,79.495,79.109,78.808,78.476,78.129,77.769,77.401,77.03,76.657,76.28,75.897,75.506,75.106,74.699,74.281,73.854,73.535,73.172,73.009,72.793,72.562,72.344,71.177,71.343
30.0,0.32,0.328,0.331,0.325,0.328,0.318,0.303,0.277,0.265,0.243,0.263,0.249,0.239,0.238,0.186,0.191,0.184,0.187,0.195,0.166,0.149,0.153,0.138,0.137,0.135,0.136,0.138,0.133,0.128,0.122,0.107,0.105,28.0,28.0,28.0,29.0,32.0,29.0,26.0,21.0,20.0,18.0,17.0,16.0,14.0,14.0,13.0,14.0,14.0,14.0,13.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,41.314,46.223,47.996,43.297,40.749,39.713,36.66,32.632,29.333,26.019,23.705,20.564,20.133,20.417,19.776,19.729,20.234,19.37,18.993,16.594,14.37,14.959,15.209,14.609,14.045,14.238,13.486,12.459,11.603,10.588,10.368,10.377,52.756,52.835,53.365,53.975,54.404,54.242,54.008,53.689,53.441,55.131,54.975,53.561,52.61,55.022,51.475,50.767,50.205,50.214,50.538,52.058,52.546,52.708,53.206,52.956,53.887,54.444,55.638,55.821,56.529,57.295,57.398,57.338,69.033,69.189,69.943,70.636,71.08,70.918,70.677,70.331,70.041,68.411,66.536,65.579,65.43,66.38,63.937,62.889,61.316,61.987,62.212,62.002,62.019,63.09,63.237,64.137,65.059,64.885,66.016,66.379,67.609,67.869,68.89,67.865
9.0,0.213,0.203,0.19,0.191,0.182,0.179,0.17,0.156,0.149,0.162,0.17,0.165,0.167,0.165,0.137,0.133,0.126,0.12,0.111,0.111,0.109,0.089,0.093,0.072,0.071,0.067,0.063,0.058,0.074,0.062,0.051,0.044,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,9.0,9.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.273,13.491,12.798,12.68,11.78,10.652,10.153,9.579,9.77,10.95,12.264,12.021,11.816,11.069,11.155,11.047,10.384,9.733,8.543,7.498,7.353,6.746,6.445,5.806,5.622,5.393,4.92,4.602,4.466,4.306,4.298,4.304,33.551,35.879,39.144,37.628,38.422,35.941,37.131,38.244,38.624,40.831,41.363,42.426,43.551,43.705,45.467,46.398,46.969,47.539,48.108,49.933,49.787,50.27,51.902,52.508,53.446,54.563,53.515,54.958,55.785,55.812,56.995,58.481,67.62,68.798,68.838,68.744,67.79,66.511,65.568,64.846,64.752,64.486,66.069,65.762,66.523,65.148,64.992,65.148,64.837,64.522,64.205,66.657,65.839,65.076,65.715,66.353,66.757,65.403,64.286,63.626,63.923,65.41,64.533,65.544
40.0,0.415,0.416,0.413,0.419,0.409,0.392,0.363,0.339,0.327,0.284,0.275,0.272,0.262,0.258,0.253,0.25,0.269,0.269,0.261,0.241,0.231,0.227,0.22,0.23,0.235,0.227,0.225,0.204,0.155,0.156,0.149,0.151,47.0,47.0,48.0,59.0,64.0,60.0,48.0,43.0,42.0,40.0,34.0,35.0,33.0,34.0,32.0,30.0,32.0,32.0,29.0,28.0,26.0,26.0,23.0,27.0,24.0,23.0,26.0,19.0,19.0,19.0,19.0,19.0,51.658,52.515,49.932,44.225,35.246,30.045,25.498,21.464,18.737,18.654,20.104,19.201,18.62,19.584,19.111,19.797,21.881,22.715,23.296,20.555,18.227,18.932,19.581,19.033,18.532,17.328,15.212,14.152,12.499,12.363,11.199,11.216,49.744,49.934,51.328,51.869,51.705,51.712,51.543,52.384,51.671,49.923,49.031,50.202,51.356,50.81,50.711,50.655,52.204,53.103,54.995,54.516,53.889,53.029,54.306,54.011,53.407,54.111,54.979,55.159,55.794,55.684,56.032,54.542,67.818,68.115,69.673,70.195,70.053,70.067,69.909,68.694,68.248,67.378,64.984,64.447,66.117,64.819,65.6,65.574,67.547,69.028,69.584,67.013,65.003,65.259,66.389,66.085,66.471,67.389,67.097,67.784,68.361,68.025,68.573,66.827
104.0,0.741,0.739,0.735,0.731,0.726,0.723,0.719,0.716,0.711,0.706,0.7,0.706,0.582,0.575,0.565,0.558,0.55,0.545,0.538,0.53,0.526,0.493,0.489,0.481,0.476,0.451,0.44,0.437,0.435,0.432,0.433,0.425,302.0,285.0,269.0,258.0,250.0,245.0,236.0,228.0,218.0,204.0,188.0,174.0,162.0,152.0,142.0,131.0,121.0,113.0,106.0,99.0,92.0,86.0,81.0,78.0,76.0,74.0,72.0,70.0,70.0,70.0,70.0,70.0,44.386,45.869,44.771,42.943,41.382,39.532,39.194,38.903,37.802,36.81,35.495,34.205,33.017,31.97,31.346,30.771,30.367,29.969,29.864,30.064,30.218,30.525,30.389,29.898,29.267,29.145,28.087,27.859,27.546,27.051,26.446,25.936,23.042,23.274,23.386,23.509,23.779,23.922,24.23,24.455,24.785,25.052,25.297,25.586,25.015,25.278,25.543,25.811,26.077,26.344,26.612,26.255,25.899,25.465,24.693,25.041,25.092,24.666,23.57,23.129,23.189,23.249,21.747,22.009,80.205,79.692,80.094,80.358,79.532,80.252,79.237,79.533,78.961,78.977,78.909,78.305,77.749,77.471,77.193,76.914,76.626,76.335,76.038,75.415,74.774,74.256,73.461,72.811,72.173,71.351,70.571,68.854,68.676,68.557,65.432,65.95
